wavenumber,intensity
2692.5631260997066,0.2594430446624756
2695.6591788856304,0.2668427526950836
2698.755231671554,0.26035693287849426
2701.851284457478,0.26716116070747375
2704.9473372434018,0.24562972784042358
2708.0433900293256,0.260884553194046
2711.1394428152494,0.254338800907135
2714.235495601173,0.2710416913032532
2717.331548387097,0.2455459088087082
2720.4276011730203,0.2573734521865845
2723.523653958944,0.2582358121871948
2726.619706744868,0.28114262223243713
2729.7157595307917,0.26510268449783325
2732.8118123167155,0.2719358801841736
2735.9078651026393,0.2645716965198517
2739.003917888563,0.27674660086631775
2742.099970674487,0.2594430446624756
2745.1960234604107,0.2668427526950836
2748.292076246334,0.26035693287849426
2751.388129032258,0.26716116070747375
2754.4841818181817,0.24562954902648926
2757.5802346041055,0.2608843743801117
2760.6762873900293,0.2543386220932007
2763.772340175953,0.2710413634777069
2766.868392961877,0.24554574489593506
